price_tnd,price_eur,Area,pieces,room,bathroom,state,latt,long,distance_to_capital,garage,garden,concierge,beach_view,mountain_view,pool,elevator,furnished,equipped_kitchen,central_heating,air_conditioning
1500000.0,465000.0,500.0,5.0,4.0,3.0,2.0,36.8538614324191,10.3012362278862,14.2871251853628,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
950000.0,294500.0,500.0,5.0,4.0,2.0,2.0,36.40108,10.61457,65.4597220191691,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
930000.0,288300.0,500.0,5.0,4.0,5.0,2.0,36.40108,10.61457,65.4597220191691,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
880000.0,272800.0,500.0,5.0,4.0,3.0,2.0,36.40108,10.61457,65.4597220191691,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
650000.0,201500.0,500.0,5.0,3.0,2.0,1.0,36.8625,10.19556,6.32498837542227,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
600000.0,186000.0,500.0,5.0,4.0,2.0,1.0,36.7205745459546,10.3521617462158,21.1779105293899,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
570000.0,176700.0,500.0,5.0,4.0,2.0,2.0,36.40108,10.61457,65.4597220191691,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
800000.0,248000.0,480.0,5.0,4.0,4.0,2.0,36.40108,10.61457,65.4597220191691,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
780000.0,241800.0,480.0,5.0,4.0,4.0,2.0,36.40108,10.61457,65.4597220191691,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
450000.0,139500.0,480.0,5.0,3.0,2.0,2.0,36.77855,10.05538,14.3537727228831,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1350000.0,418500.0,472.0,5.0,4.0,6.0,2.0,36.405002346322,10.6362486037036,66.9697978247657,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1050000.0,325500.0,470.0,5.0,3.0,2.0,0.0,36.8483853,10.1745278,4.64923631720915,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
880000.0,272800.0,469.0,5.0,4.0,2.0,1.0,35.5044,11.0661,172.990038100651,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
680000.0,210800.0,465.0,5.0,4.0,3.0,2.0,36.40108,10.61457,65.4597220191691,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
1300000.0,403000.0,460.0,5.0,4.0,6.0,2.0,36.40108,10.61457,65.4597220191691,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
2000000.0,620000.0,452.0,5.0,4.0,3.0,2.0,36.88833,10.27417,13.6515294537323,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
650000.0,201500.0,451.0,5.0,3.0,2.0,2.0,33.8075978,10.8451467,336.063533301856,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2500000.0,775000.0,450.0,5.0,4.0,4.0,1.0,36.374884,10.535237,61.4495414736115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1600000.0,496000.0,450.0,5.0,5.0,2.0,1.0,33.8869,9.5375,327.765254316544,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1200000.0,372000.0,450.0,5.0,5.0,3.0,1.0,36.8625,10.19556,6.32498837542227,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
800000.0,248000.0,450.0,5.0,4.0,2.0,0.0,36.6938694,10.2622167,15.2468224381805,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
790000.0,244900.0,450.0,5.0,4.0,3.0,2.0,36.40108,10.61457,65.4597220191691,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
770000.0,238700.0,450.0,5.0,4.0,3.0,2.0,36.40108,10.61457,65.4597220191691,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
750000.0,232500.0,450.0,5.0,4.0,3.0,1.0,36.883333,10.25,11.3450822580238,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
740000.0,229400.0,444.0,5.0,3.0,2.0,0.0,36.7450284315641,10.3142677307129,16.2231915646505,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1132000.0,350920.0,441.0,5.0,4.0,4.0,2.0,36.833333,10.316667,15.3139811663917,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
900000.0,279000.0,440.0,5.0,4.0,2.0,2.0,35.87,10.57,111.167790931873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
850000.0,263500.0,440.0,5.0,4.0,3.0,1.0,36.40108,10.61457,65.4597220191691,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
790000.0,244900.0,440.0,5.0,4.0,2.0,2.0,36.40108,10.61457,65.4597220191691,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
900000.0,279000.0,436.0,5.0,4.0,3.0,1.0,36.8625,10.19556,6.32498837542227,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
980000.0,303800.0,431.0,5.0,4.0,3.0,2.0,36.40108,10.61457,65.4597220191691,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
1500000.0,465000.0,426.0,5.0,4.0,4.0,2.0,36.8647945825524,10.2947177886963,14.1130717416387,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
550000.0,170500.0,425.0,5.0,4.0,1.0,1.0,36.776330012061,10.1880761895784,3.38188866106925,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489900.0,151869.0,411.0,5.0,3.0,2.0,2.0,33.8418620072011,11.0010620117188,336.603298778705,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1500000.0,465000.0,410.0,5.0,4.0,1.0,2.0,36.883333,10.25,11.3450822580238,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
400000.0,124000.0,410.0,5.0,4.0,2.0,2.0,35.81433,10.63392,119.603210703078,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1650000.0,511500.0,400.0,5.0,4.0,4.0,2.0,36.883333,10.25,11.3450822580238,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1300000.0,403000.0,400.0,5.0,4.0,4.0,1.0,36.40108,10.61457,65.4597220191691,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
1200000.0,372000.0,400.0,5.0,4.0,1.0,1.0,36.883333,10.25,11.3450822580238,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
895000.0,277450.0,400.0,5.0,4.0,4.0,2.0,36.40108,10.61457,65.4597220191691,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
850000.0,263500.0,400.0,5.0,4.0,2.0,1.0,35.832439,10.622471,117.273190424209,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
700000.0,217000.0,400.0,5.0,4.0,2.0,1.0,36.409209419041,10.6043969154358,64.0258966667549,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
515000.0,159650.0,400.0,5.0,4.0,2.0,2.0,36.8625,10.19556,6.32498837542227,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
495000.0,153450.0,400.0,5.0,4.0,2.0,1.0,36.70107,10.16982,11.6117432152908,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
875000.0,271250.0,398.0,5.0,4.0,3.0,1.0,36.374884,10.535237,61.4495414736115,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
597000.0,185070.0,390.0,5.0,4.0,3.0,2.0,36.40108,10.61457,65.4597220191691,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
950000.0,294500.0,380.0,5.0,4.0,3.0,2.0,36.40108,10.61457,65.4597220191691,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
820000.0,254200.0,380.0,5.0,4.0,3.0,2.0,36.40108,10.61457,65.4597220191691,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
350000.0,108500.0,379.0,5.0,4.0,2.0,0.0,36.70107,10.16982,11.6117432152908,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550000.0,170500.0,378.0,5.0,4.0,2.0,2.0,36.40108,10.61457,65.4597220191691,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
950000.0,294500.0,372.0,5.0,3.0,2.0,2.0,36.40108,10.61457,65.4597220191691,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
870000.0,269700.0,370.0,5.0,4.0,2.0,2.0,36.40108,10.61457,65.4597220191691,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1400000.0,434000.0,366.0,5.0,4.0,4.0,2.0,36.40108,10.61457,65.4597220191691,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
1250000.0,387500.0,365.0,5.0,4.0,3.0,2.0,36.833333,10.316667,15.3139811663917,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
800000.0,248000.0,360.0,5.0,4.0,4.0,2.0,36.4516378913225,10.7777684020996,76.8208008127658,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
565000.0,175150.0,357.0,5.0,4.0,3.0,1.0,36.883333,10.25,11.3450822580238,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600000.0,496000.0,350.0,5.0,4.0,3.0,1.0,36.876389,10.325278,17.7221901283016,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1200000.0,372000.0,350.0,5.0,3.0,3.0,2.0,36.40108,10.61457,65.4597220191691,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
1200000.0,372000.0,350.0,5.0,4.0,2.0,2.0,36.876389,10.325278,17.7221901283016,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
980000.0,303800.0,350.0,5.0,4.0,3.0,1.0,36.845235,10.164723,4.6317218774898,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
950000.0,294500.0,350.0,5.0,4.0,4.0,2.0,36.40108,10.61457,65.4597220191691,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
950000.0,294500.0,350.0,5.0,4.0,5.0,2.0,36.40108,10.61457,65.4597220191691,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
950000.0,294500.0,350.0,5.0,4.0,3.0,2.0,36.40108,10.61457,65.4597220191691,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
920000.0,285200.0,350.0,5.0,4.0,4.0,2.0,36.40108,10.61457,65.4597220191691,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
920000.0,285200.0,350.0,5.0,4.0,4.0,2.0,36.40108,10.61457,65.4597220191691,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
800000.0,248000.0,350.0,5.0,3.0,4.0,1.0,36.883333,10.25,11.3450822580238,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
685000.0,212350.0,350.0,5.0,4.0,3.0,2.0,36.40108,10.61457,65.4597220191691,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
560000.0,173600.0,350.0,5.0,4.0,2.0,2.0,36.40108,10.61457,65.4597220191691,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
450000.0,139500.0,350.0,5.0,4.0,3.0,2.0,36.4397890722236,10.6928213012695,69.5757031371559,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
950000.0,294500.0,345.0,5.0,4.0,3.0,2.0,36.40108,10.61457,65.4597220191691,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
270000.0,83700.0,345.0,5.0,3.0,1.0,2.0,34.7935156032218,10.8119290161133,230.980626687431,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
620000.0,192200.0,340.0,5.0,3.0,3.0,1.0,36.40108,10.61457,65.4597220191691,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
530000.0,164300.0,340.0,5.0,3.0,1.0,2.0,36.45056,10.73505,72.8250683705131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1600000.0,496000.0,338.0,5.0,4.0,3.0,2.0,36.8496291786654,10.3053534089209,14.5580311808492,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
680000.0,210800.0,335.0,5.0,4.0,2.0,2.0,36.40108,10.61457,65.4597220191691,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
680000.0,210800.0,335.0,5.0,4.0,4.0,1.0,36.3665171154852,10.52626953125,61.5298053200285,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
665000.0,206150.0,335.0,5.0,3.0,2.0,1.0,36.40108,10.61457,65.4597220191691,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365000.0,113150.0,331.0,5.0,4.0,2.0,1.0,36.658969,10.405946,29.7217958814648,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1390000.0,430900.0,330.0,5.0,4.0,3.0,0.0,36.8625,10.19556,6.32498837542227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1771000.0,549010.0,327.0,5.0,4.0,4.0,2.0,36.876389,10.325278,17.7221901283016,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1550000.0,480500.0,320.0,5.0,4.0,4.0,2.0,36.876389,10.325278,17.7221901283016,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
1550000.0,480500.0,320.0,5.0,4.0,4.0,1.0,36.876389,10.325278,17.7221901283016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1530000.0,474300.0,320.0,5.0,4.0,5.0,2.0,36.876389,10.325278,17.7221901283016,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
680000.0,210800.0,320.0,5.0,4.0,4.0,1.0,33.8075978,10.8451467,336.063533301856,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1650000.0,511500.0,310.0,5.0,4.0,4.0,2.0,36.876389,10.325278,17.7221901283016,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1500000.0,465000.0,310.0,5.0,4.0,4.0,2.0,36.883333,10.25,11.3450822580238,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
805000.0,249550.0,310.0,5.0,4.0,2.0,1.0,36.883333,10.25,11.3450822580238,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
750000.0,232500.0,310.0,5.0,4.0,2.0,1.0,36.876389,10.325278,17.7221901283016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500000.0,465000.0,300.0,5.0,3.0,3.0,2.0,36.883333,10.25,11.3450822580238,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1500000.0,465000.0,300.0,5.0,4.0,4.0,1.0,36.876389,10.325278,17.7221901283016,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1080000.0,334800.0,300.0,5.0,4.0,4.0,2.0,36.88833,10.27417,13.6515294537323,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
980000.0,303800.0,300.0,5.0,4.0,2.0,2.0,35.840333,10.594322,115.211368203197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
950000.0,294500.0,300.0,5.0,4.0,2.0,1.0,36.954444,10.191389,16.228614774176,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
950000.0,294500.0,300.0,5.0,4.0,3.0,2.0,36.40108,10.61457,65.4597220191691,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
950000.0,294500.0,300.0,5.0,4.0,4.0,2.0,36.40108,10.61457,65.4597220191691,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
940000.0,291400.0,300.0,5.0,4.0,3.0,2.0,36.419773,10.661894,68.1327730498967,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
940000.0,291400.0,300.0,5.0,4.0,3.0,2.0,36.40108,10.61457,65.4597220191691,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
870000.0,269700.0,300.0,5.0,4.0,3.0,2.0,36.40108,10.61457,65.4597220191691,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
790000.0,244900.0,300.0,5.0,4.0,1.0,2.0,36.40108,10.61457,65.4597220191691,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
750000.0,232500.0,300.0,5.0,4.0,2.0,1.0,36.8625,10.19556,6.32498837542227,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
450000.0,139500.0,300.0,5.0,4.0,2.0,2.0,37.272,9.8708,61.5759176301761,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
430000.0,133300.0,300.0,5.0,3.0,2.0,1.0,36.658969,10.405946,29.7217958814648,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
350000.0,108500.0,300.0,5.0,4.0,4.0,2.0,36.4530380819606,10.7884289890802,77.7696659227657,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
950000.0,294500.0,297.0,5.0,4.0,2.0,2.0,36.40108,10.61457,65.4597220191691,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1200000.0,372000.0,294.0,5.0,3.0,3.0,1.0,36.876389,10.325278,17.7221901283016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
900000.0,279000.0,294.0,5.0,4.0,3.0,2.0,36.4450366340814,10.7171972167969,71.4879172881524,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1500000.0,465000.0,290.0,5.0,4.0,1.0,1.0,36.8566,10.3258,16.956028959712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1050000.0,325500.0,290.0,5.0,4.0,4.0,1.0,36.8468986,10.2641808,10.2013421125342,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
830000.0,257300.0,290.0,5.0,4.0,3.0,2.0,36.40108,10.61457,65.4597220191691,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
690000.0,213900.0,287.0,5.0,4.0,3.0,2.0,36.40108,10.61457,65.4597220191691,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1100000.0,341000.0,285.0,5.0,3.0,3.0,2.0,36.876389,10.325278,17.7221901283016,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
780000.0,241800.0,284.0,5.0,4.0,4.0,2.0,36.40108,10.61457,65.4597220191691,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
760000.0,235600.0,284.0,5.0,4.0,3.0,2.0,36.40108,10.61457,65.4597220191691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
710000.0,220100.0,284.0,5.0,4.0,3.0,2.0,36.40108,10.61457,65.4597220191691,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
750000.0,232500.0,283.0,5.0,4.0,3.0,2.0,36.40108,10.61457,65.4597220191691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1200000.0,372000.0,280.0,5.0,4.0,2.0,1.0,36.40108,10.61457,65.4597220191691,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
920000.0,285200.0,280.0,5.0,4.0,3.0,1.0,36.8625,10.19556,6.32498837542227,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
920000.0,285200.0,280.0,5.0,4.0,3.0,1.0,36.8625,10.19556,6.32498837542227,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
920000.0,285200.0,280.0,5.0,4.0,2.0,2.0,36.8625,10.19556,6.32498837542227,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
900000.0,279000.0,280.0,5.0,4.0,4.0,1.0,36.896544,10.217961,10.6556323701042,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
835000.0,258850.0,280.0,5.0,4.0,5.0,2.0,36.40108,10.61457,65.4597220191691,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1500000.0,465000.0,275.0,5.0,4.0,3.0,2.0,36.883333,10.25,11.3450822580238,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1250000.0,387500.0,270.0,5.0,4.0,1.0,2.0,36.8566,10.3258,16.956028959712,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
750000.0,232500.0,270.0,5.0,4.0,2.0,2.0,36.40108,10.61457,65.4597220191691,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
590000.0,182900.0,270.0,5.0,4.0,3.0,0.0,36.883333,10.25,11.3450822580238,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
520000.0,161200.0,270.0,5.0,4.0,2.0,1.0,36.78898,10.18348,1.93004994234137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
210000.0,65100.0,267.0,5.0,2.0,1.0,0.0,36.40108,10.61457,65.4597220191691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850000.0,263500.0,265.0,5.0,4.0,2.0,2.0,36.833333,10.316667,15.3139811663917,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
670000.0,207700.0,264.0,5.0,4.0,3.0,2.0,36.4062956248165,10.5793230913353,62.2320365616314,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1250000.0,387500.0,260.0,5.0,4.0,4.0,2.0,36.883333,10.25,11.3450822580238,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
590000.0,182900.0,260.0,5.0,4.0,3.0,1.0,36.883333,10.25,11.3450822580238,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275000.0,85250.0,260.0,5.0,4.0,1.0,2.0,36.954444,10.191389,16.228614774176,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
270000.0,83700.0,260.0,5.0,4.0,2.0,2.0,36.954444,10.191389,16.228614774176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
340000.0,105400.0,259.0,5.0,5.0,2.0,2.0,36.40108,10.61457,65.4597220191691,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
770000.0,238700.0,252.0,5.0,3.0,3.0,2.0,36.845235,10.164723,4.6317218774898,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
420000.0,130200.0,252.0,5.0,4.0,2.0,2.0,36.40108,10.61457,65.4597220191691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680000.0,520800.0,250.0,5.0,4.0,1.0,1.0,36.876389,10.325278,17.7221901283016,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
1650000.0,511500.0,250.0,5.0,4.0,3.0,1.0,36.876389,10.325278,17.7221901283016,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
790000.0,244900.0,250.0,5.0,4.0,4.0,2.0,36.40108,10.61457,65.4597220191691,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
790000.0,244900.0,250.0,5.0,4.0,2.0,2.0,36.40108,10.61457,65.4597220191691,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
750000.0,232500.0,250.0,5.0,3.0,2.0,1.0,36.45056,10.73505,72.8250683705131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
695000.0,215450.0,250.0,5.0,3.0,2.0,1.0,36.888321419002,10.27417,13.6509135501694,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
659000.0,204290.0,250.0,5.0,4.0,3.0,2.0,36.883333,10.25,11.3450822580238,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
450000.0,139500.0,250.0,5.0,4.0,3.0,0.0,36.8625,10.19556,6.32498837542227,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
400000.0,124000.0,250.0,5.0,4.0,2.0,1.0,36.876389,10.325278,17.7221901283016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
390000.0,120900.0,250.0,5.0,4.0,1.0,2.0,36.7411239666645,10.2452780957031,10.0736056735353,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
830000.0,257300.0,246.0,5.0,4.0,3.0,2.0,36.40108,10.61457,65.4597220191691,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
790000.0,244900.0,246.0,5.0,4.0,2.0,2.0,36.40108,10.61457,65.4597220191691,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
545050.0,168965.5,246.0,5.0,4.0,2.0,2.0,33.812215492374,10.9869604550354,339.313832770272,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
